Questions,PaperID,StudyID,DVID,LeadAuthor,Year,Domain,Pnum,PnumExperts,PnumIntermediate,PnumNovice,ExpertiseIVOp,ExpertiseIVDef,DecisionDVType,DecisionDVDelib,DecisionDVBias,DecisionDVStakes,DecisionDVObj,MainEffect,MainEffectStat,ModeratorsSig,ModeratorsNonSig,MediatorsSig,MediatorsNonSig,Notes,,,,
,1199,,14,Massaro,2013,2,20,,,,2,2,7,4,3,1,1,0,1,,,,,,,,,
,1199,,15,Massaro,2013,2,20,,,,2,2,7,4,3,1,1,0,1,,,,,,,,,
,1199,,16,Massaro,2013,2,20,,,,2,2,7,4,3,1,1,0,1,,,,,,,,,
,1199,,17,Massaro,2013,2,20,,,,2,2,7,4,3,1,1,0,1,,,,,,,,,
,1199,,18,Massaro,2013,2,20,,,,2,2,7,4,3,1,1,0,1,,,,,main effects for employment case?,,,,
,1199,,19,Massaro,2013,2,20,,,,2,2,7,4,3,1,1,0,1,,,,,,,,,
,1199,,20,Massaro,2013,2,20,,,,2,2,7,4,3,1,1,0,1,,,,,,,,,
,1200,,1,Massel,2003,2,9,3,3,3,2,2,2,3,3,2,1,0,1,type of error (overcalling v. undercalling),,,,have three different groups and provide comparison between groups but couldn't find N for each group,,,,
,141,,1,McBee,2017,2,25,15,,10,2,2,1,4,3,2,1,0,8,"sleepiness, burnout",,,,,,,,
,141,,2,McBee,2017,2,25,15,,10,2,2,1,4,3,2,1,0,8,"sleepiness, burnout",,,,,,,,
,495,,,McDermott,1980,2,72,,,,2,2,2,4,3,2,1,,,,,,,,,,,
,143,3,,McKenna,2006,5,85,,,,2,2,13,3,3,3,1,1,1,hazardousness of scene,,,,,,,,
,496,,1,McKenzie,2008,21,135,43,,92,2,2,7,4,2,2,1,1,1,domain,,,,,,,,
,496,,2,McKenzie,2008,21,135,43,,92,2,2,7,4,2,2,1,0,1,domain,,,,,,,,
,496,,3,McKenzie,2008,21,135,43,,92,2,2,7,4,2,2,1,0,1,domain,,,,,,,,
,496,,4,McKenzie,2008,21,135,43,,92,2,2,7,4,2,2,1,0,1,domain,,,,,,,,
,R151,,10,Meissner,2002,1,84,,,,2,2,7,4,2,2,1,0,1,,,,,,,,,
,R151,,11,Meissner,2002,1,84,,,,2,2,7,4,2,2,1,1,1,,,,,,,,,
,R151,,12,Meissner,2002,1,64,44,20,,2,2,7,4,2,2,1,0,1,,,,,,,,,
,R151,,13,Meissner,2002,1,64,44,,20,2,2,7,4,2,2,1,1,1,,,,,,,,,
,R151,,14,Meissner,2002,1,84,44,20,20,2,2,7,4,2,2,1,0,1,,,,,,,,,
,R151,,15,Meissner,2002,1,84,44,20,20,2,2,7,4,2,2,1,1,1,,,,,,,,,
,R151,,1,Meissner,2002,1,84,44,20,20,2,2,7,4,3,2,1,0,1,,,,,,,,,
,R151,,2,Meissner,2002,1,64,44,20,,2,2,10,4,3,2,1,1,1,,,,,,,,,
,R151,,3,Meissner,2002,1,64,44,,20,2,2,10,4,3,2,1,1,1,,,,,,,,,
,R151,,4,Meissner,2002,1,84,,,,2,2,7,4,3,2,1,1,1,,,,,,,,,
,R151,,5,Meissner,2002,1,64,44,20,,2,2,7,4,3,2,1,1,1,,,,,,,,,
,R151,,6,Meissner,2002,1,64,44,,20,2,2,7,4,3,2,1,0,1,,,,,,,,,
,R151,,7,Meissner,2002,1,84,,,,2,2,7,4,3,2,1,1,1,,,,,,,,,
,R151,,8,Meissner,2002,1,64,44,20,,2,2,7,4,3,2,1,0,1,,,,,,,,,
,R151,,9,Meissner,2002,1,64,44,,20,2,2,7,4,3,2,1,1,1,,,,,,,,,
,499,,1,Mello-Thoms,2012,2,11,,,,2,3,1,4,3,2,1,1,8,,,,,,,,,
,499,,2,Mello-Thoms,2012,2,11,,,,2,3,1,4,3,2,1,1,8,,,,,,,,,
,499,,3,Mello-Thoms,2012,2,11,,,,2,3,9,4,3,2,1,1,8,,,,,,,,,
,500,,1,Mendel,2011,2,150,75,75,,2,2,3,4,2,2,1,0,3,,,,,,,,,
,500,,2,Mendel,2011,2,150,75,75,,2,2,1,4,2,2,1,0,2,,,,,,,,,
,1223,,1,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,1,2,,,,,,,,,
,1223,,2,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,1,2,,,,,,,,,
,1223,,3,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,1,2,,,,,,,,,
,1223,,4,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,1,2,,,,,,,,,
,1223,,5,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,1,2,,,,,,,,,
,1223,,6,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,0,2,,,,,,,,,
,1223,,7,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,0,2,,,,,,,,,
,1223,,8,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,0,2,,,,,,,,,
,1223,,9,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,0,2,,,,,,,,,
,1223,,10,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,0,2,,,,,,,,,
,1223,,11,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,0,2,,,,,,,,,
,1223,,12,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,0,2,,,,,comparison between two different intervention groups (game group does better than traditional),,,,
,1223,,13,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,0,2,,,,,comparison between two different intervention groups (game group does better than traditional),,,,
,1223,,14,Menkhoff,2010,4,497,,,,3,2,2,4,2,2,1,0,2,,,,,duration of treatment effect,,,,
,501,,1,Mercado,2006,1,159,,,,2,2,2,4,2,2,0,0,1,,,,,,,,,
,501,,2,Mercado,2006,1,159,,,,2,2,2,4,2,2,0,0,1,,,,,,,,,
,501,,3,Mercado,2006,1,159,,,,2,2,2,4,2,2,0,1,1,,,,,,,,,
,501,,4,Mercado,2006,1,159,,,,2,2,4,4,2,2,0,0,1,,,,,,,,,
,1229,,1,Miller,2019,1,1123,619,,504,2,2,2,3,1,2,1,0,1,,,,,comparison between two different intervention groups (game group does better than traditional),,,,
,1229,,2,Miller,2019,1,1123,619,,504,2,2,2,3,1,2,1,-1,1,,,,,comparison between two different intervention groups (game group does better than traditional),,,,
,1229,,3,Miller,2019,1,619,619,,,2,1,2,3,1,2,1,0,1,,,,,They say that the percentages are identical to those of students but don't formally test for it,,,,
,1229,,4,Miller,2019,1,619,619,,,2,1,2,3,1,2,1,0,1,,,,,,,,,
,1232,,2,Mirarchi,2012,2,768,,,,2,2,2,4,3,2,0,1,1,,,,,,,,,
,1232,,4,Mirarchi,2012,2,768,,,,2,1,2,4,3,2,0,1,1,,,,,,,,,
,1232,,6,Mirarchi,2012,2,768,,,,2,1,2,4,3,2,0,1,1,,,,,,,,,
,1232,,1,Mirarchi,2012,2,768,,,,2,2,2,4,3,2,1,1,1,,,,,,,,,
,1232,,3,Mirarchi,2012,2,768,,,,2,2,2,4,3,2,1,1,1,,,,,,,,,
,1232,,5,Mirarchi,2012,2,768,,,,2,1,2,4,3,2,1,1,1,,,,,,,,,
,1237,,1,Modi,2018,2,33,,,,2,2,14,4,3,3,1,0,1,,time pressure,,,also have other variables but don't do a formal test between groups,,,,
,1237,,2,Modi,2018,2,33,,,,2,2,14,4,3,3,1,0,1,,time pressure,,,,,,,
,1237,,3,Modi,2018,2,33,,,,2,2,14,4,3,3,1,0,1,,time pressure,,,,,,,
,1237,,4,Modi,2018,2,33,,,,2,2,14,4,3,3,1,0,1,,time pressure,,,,,,,
,158,1,2,Morrow,1994,5,24,,,,2,2,7,2,2,1,1,,1,"type of command, age",,,,,,,,
,158,1,1,Morrow,1994,5,24,,,,2,2,7,2,3,1,1,1,1,"type of command, age",,,,,,,,
,158,1,3,Morrow,1994,5,24,,,,2,2,7,2,3,1,1,,1,"type of command, age",,,,,,,,
,158,1,4,Morrow,1994,5,24,,,,2,2,7,2,3,1,1,,1,"type of command, age",,,,,,,,
,158,1,5,Morrow,1994,5,24,,,,2,2,7,2,3,1,1,1,1,"type of command, age",,,,,,,,
,158,1,6,Morrow,1994,5,24,,,,2,2,7,2,3,1,1,1,1,"type of command, age",,,,,,,,
,158,1,7,Morrow,1994,5,24,,,,2,2,7,2,3,1,1,1,1,"type of command, age",,,,,,,,
,158,1,8,Morrow,1994,5,24,,,,2,2,7,2,3,1,1,0,1,"type of command, age",,,,,,,,
,158,1,9,Morrow,1994,5,24,,,,2,2,7,2,3,1,1,1,1,"type of command, age",,,,,,,,
,158,1,10,Morrow,1994,5,24,,,,2,2,7,2,3,1,1,1,1,"type of command, age",,,,,,,,
,158,2,1,Morrow,1994,5,92,48,,44,2,2,7,2,3,1,1,1,1,"message length, age",,,,,,,,
,158,2,2,Morrow,1994,5,92,48,,44,2,2,7,2,3,1,1,1,1,,age,,,,,,,
,158,2,3,Morrow,1994,5,92,48,,44,2,2,7,2,3,1,1,1,1,"message length, age",,,,,,,,
,158,2,4,Morrow,1994,5,92,48,,44,2,2,7,2,3,1,1,1,1,,,,,,,,,
,159,,1,Morrow,1992,5,60,38,,17,2,2,7,4,3,1,1,1,1,"age, domain of reading material",,,,,,,,
,159,,2,Morrow,1992,5,60,38,,17,2,2,9,4,3,1,1,0,1,"age, domain of reading material",,,,,,,,
,159,,3,Morrow,1992,5,60,38,,17,2,2,7,4,3,1,1,1,1,"age, domain of reading material",,,,,,,,
,159,,4,Morrow,1992,5,60,38,,17,2,2,7,4,3,1,1,1,1,"age, domain of reading material",,,,,,,,
,159,,5,Morrow,1992,5,60,38,,17,2,2,7,4,3,1,1,0,1,"age, domain of reading material",,,,,,,,
,504,0,1,Morrow,2003,5,188,92,,96,2,2,7,4,3,1,1,1,1,"note taking, age",,,,,,,,
,504,0,2,Morrow,2003,5,188,92,,96,2,2,9,4,3,1,1,1,1,"note taking, age",,,,,,,,
,504,0,3,Morrow,2003,5,188,92,,96,2,2,7,4,3,1,1,1,1,"note taking, age",,,,,,,,
,504,1,1,Morrow,2003,5,209,101,,108,2,2,7,4,3,1,1,1,1,"note taking, age",,,,,,,,
,504,1,2,Morrow,2003,5,209,101,,108,2,2,9,4,3,1,1,1,1,"note taking, age",,,,,,,,
,504,1,3,Morrow,2003,5,209,101,,108,2,2,7,4,3,1,1,1,1,"note taking, age",,,,,,,,
,504,1,4,Morrow,2003,5,209,101,,108,2,2,7,4,3,1,1,-1,1,"note taking, age",,,,,,,,
,504,1,5,Morrow,2003,5,209,101,,108,2,2,7,4,3,1,1,1,1,"note taking, age",,,,,,,,
,504,1,6,Morrow,2003,5,209,101,,108,2,2,3,4,3,1,1,1,1,"note taking, age",,,,,,,,
,505,,1,Morrow,2001,5,192,,,,2,2,7,2,3,3,1,1,1,"message length, age",,,,,,,,
,505,,2,Morrow,2001,5,192,,,,2,2,7,2,3,3,1,1,1,"message length, age",,,,,,,,
,505,,3,Morrow,2001,5,192,,,,2,2,7,2,3,3,1,1,1,"message length, age",,,,,,,,
,505,,4,Morrow,2001,5,192,,,,2,2,7,2,3,3,1,1,1,"message length, age",,,,,,,,
,505,,5,Morrow,2001,5,192,,,,2,2,7,2,3,3,1,1,1,"message length, age",,,,,,,,
,506,,,Mortenson,2008,19,88,,,,2,1,2,3,3,1,1,1,1,"format of questionnaire, accuracy varies by specific type of specialization",,,,a difference between gened and special ed teachers exists ,,,,
,507,,1,Moulin,2018,1,62,,,,2,2,7,3,2,1,0,0,1,,,,,,,,,
,507,,2,Moulin,2018,1,62,,,,2,2,7,3,2,1,0,0,1,,,,,,,,,
,507,,3,Moulin,2018,1,62,,,,2,2,7,3,2,1,0,0,1,,,,,,,,,
,507,,4,Moulin,2018,1,62,,,,2,2,7,3,2,1,0,0,1,,,,,,,,,
,507,,5,Moulin,2018,1,62,,,,2,2,7,3,2,1,0,0,1,,,,,,,,,
,507,,6,Moulin,2018,1,62,,,,2,2,7,3,2,1,0,0,1,,,,,,,,,
,507,,7,Moulin,2018,1,62,,,,2,2,7,3,2,1,0,0,1,,,,,,,,,
,1243,,,Mouly,2007,2,4,,,,2,2,2,4,3,2,0,0,1,,,,,,,,,
,1244,,,Mowen,1986,4,227,76,,151,2,2,1,4,2,2,1,,3,,,,,,,,,
,160,,1,Müller,2015,3,49,,,,2,2,4,2,3,3,1,1,1,,,,,,,,,
,160,,2,Müller,2015,3,49,,,,2,2,4,2,3,3,1,1,1,,,,,,,,,
,160,,3,Müller,2015,3,49,,,,2,2,4,2,3,3,1,0,1,,,,,,,,,
,160,,4,Müller,2015,3,49,,,,2,2,4,2,3,3,1,0,1,,,,,,,,,
,160,,5,Müller,2015,3,49,,,,2,2,4,2,3,3,1,0,1,,,,,,,,,
,160,,6,Müller,2015,3,49,,,,2,2,4,2,3,3,1,0,1,,,,,,,,,
,160,,7,Müller,2015,3,49,,,,2,2,4,2,3,3,1,0,1,,,,,,,,,
,161,1,1,Murphy,2016,3,36,16,,20,2,2,4,2,3,1,0,0,1,normal or animated video,,,,,,,,
,161,1,2,Murphy,2016,3,36,16,,20,2,2,4,2,3,1,0,0,1,normal or animated video,,,,,,,,
,161,1,3,Murphy,2016,3,36,16,,20,2,2,4,2,3,1,0,0,1,normal or animated video,,,,,,,,
,161,1,4,Murphy,2016,3,36,16,,20,2,2,4,2,3,1,0,1,1,normal or animated video,,,,,,,,
,161,1,5,Murphy,2016,3,36,16,,20,2,2,4,2,3,1,0,1,1,normal or animated video,,,,,,,,
,161,1,6,Murphy,2016,3,36,16,,20,2,2,4,2,3,1,0,1,1,normal or animated video,,,,,,,,
,161,2,1,Murphy,2016,3,20,10,,10,2,2,4,2,3,1,0,0,1,eye movement,,,,,,,,
,161,2,2,Murphy,2016,3,20,10,,10,2,2,4,2,3,1,0,0,1,eye movement,,,,,,,,
,161,2,3,Murphy,2016,3,20,10,,10,2,2,4,2,3,1,0,0,1,eye movement,,,,,,,,
,161,2,4,Murphy,2016,3,20,10,,10,2,2,4,2,3,1,0,1,1,eye movement,,,,,,,,
,161,2,5,Murphy,2016,3,20,10,,10,2,2,4,2,3,1,0,1,1,eye movement,,,,,,,,
,161,2,6,Murphy,2016,3,20,10,,10,2,2,4,2,3,1,0,0,1,eye movement,,,,,,,,
,162,,1,Musculus,2007,3,169,86,83,,2,2,4,2,2,1,0,-1,9,,,,,two groups did not sign. Differ in terms of their experience,,,,
,162,,2,Musculus,2007,3,169,86,83,,2,2,4,2,2,1,0,0,1,,,,,quality of first option,,,,
,162,,3,Musculus,2007,3,169,86,83,,2,2,4,2,2,1,0,0,1,,,,,mean quality of option,,,,
,162,,4,Musculus,2007,3,169,86,83,,2,2,4,2,2,1,0,0,1,,,,,quality of best option selected ,,,,
,162,,5,Musculus,2007,3,169,86,83,,2,2,4,2,2,1,0,1,1,,,,,expert players selected first option generated as best option,,,,
,162,,6,Musculus,2007,3,169,86,83,,2,2,4,2,2,1,0,1,3,,,,,experts selected highest quality option more often ,,,,
,165,,,Needham-Penrose,2012,11,104,,,,2,1,1,4,3,2,0,-1,1,,,,,sample with evangelical leaders compared to other students,,,,
,515,,1,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,1,2,,,,,,,,,
,515,,2,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,0,2,,,,,,,,,
,515,,3,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,1,2,,,,,,,,,
,515,,4,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,1,2,,,,,,,,,
,515,,5,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,0,2,,,,,,,,,
,515,,6,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,0,2,,,,,,,,,
,515,,7,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,0,2,,,,,,,,,
,515,,8,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,0,2,,,,,,,,,
,515,,9,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,1,2,,,,,,,,,
,515,,10,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,1,2,,,,,,,,,
,515,,11,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,0,2,,,,,,,,,
,515,,12,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,1,2,,,,,,,,,
,515,,13,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,1,2,,,,,,,,,
,515,,14,Nendaz,2006,2,18,6,6,6,2,2,1,3,3,2,1,1,2,,,,,,,,,
,516,,1,Ngune,2015,2,52,,,,3,2,2,4,3,2,1,1,23,,,,,,,,,
,516,,2,Ngune,2015,2,52,,,,3,2,2,4,3,2,1,1,23,,,,,,,,,
,517,,1,Nodine,2002,2,9,3,6,,2,2,1,2,3,1,1,1,1,eye movement patters,,,,,,,,
,517,,2,Nodine,2002,2,9,3,6,,2,2,7,2,3,1,1,1,1,eye movement patters,,,,,,,,
,170,,1,Nunes,2009,5,72,36,,36,2,2,,,,,,,1,age,,,,,,,,
,170,,1,Nunes,2009,5,72,36,,36,2,2,,,,,,,1,age,,,,,,,,
,170,,1,Nunes,2009,5,72,36,,36,2,2,,,,,,,1,age,,,,,,,,
,170,,1,Nunes,2009,5,72,36,,36,2,2,,,,,,,1,age,,,,,,,,
,170,,1,Nunes,2009,5,72,36,,36,2,2,,,,,,,1,age,,,,,,,,
,170,,1,Nunes,2009,5,72,36,,36,2,2,,,,,,,1,age,,,,,,,,
,170,,1,Nunes,2009,5,72,36,,36,2,2,,,,,,,1,age,,,,,,,,
,170,,1,Nunes,2009,5,72,36,,36,2,2,,,,,,,1,age,,,,,,,,
,170,,1,Nunes,2009,5,72,36,,36,2,2,,,,,,,1,age,,,,,,,,
,170,,1,Nunes,2009,5,72,36,,36,2,2,,,,,,,1,age,,,,,,,,
,170,,1,Nunes,2009,5,72,36,,36,2,2,,,,,,,1,age,,,,,,,,
,171,,4,Nysse-Carris,2011,1,72,36,,36,2,2,10,2,3,2,0,0,1,older or younger children lying ,,,,,,,,
,171,,5,Nysse-Carris,2011,1,72,36,,36,2,2,7,2,2,2,1,1,1,older or younger children lying ,,,,,,,,
,171,,8,Nysse-Carris,2011,1,36,16,,20,2,1,7,2,2,2,1,0,1,,,,,,,,,
,171,,1,Nysse-Carris,2011,1,72,36,,36,2,2,7,2,3,2,1,0,1,older or younger children lying ,,,,,,,,
,171,,2,Nysse-Carris,2011,1,72,36,,36,2,2,7,2,3,2,1,0,1,older or younger children lying ,,,,,,,,
,171,,3,Nysse-Carris,2011,1,72,36,,36,2,2,7,2,3,2,1,0,1,older or younger children lying ,,,,,,,,
,171,,6,Nysse-Carris,2011,1,36,16,,20,2,1,7,2,3,2,1,1,1,,,,,,,,,
,171,,7,Nysse-Carris,2011,1,36,16,,20,2,1,7,2,3,2,1,1,1,,,,,,,,,
,522,1,1,Ofir,2000,5,97,48,,49,2,2,7,4,2,2,1,1,10,fault tree full or partial displayed ,,,,,,,,
,522,3,1,Ofir,2000,5,206,138,,68,2,2,7,4,2,2,1,1,1,,,,,,,,,
,522,3,2,Ofir,2000,5,206,138,,68,2,2,7,4,2,2,1,1,1,,,,,,,,,
,522,3,3,Ofir,2000,5,206,138,,68,2,2,7,4,2,2,1,-1,1,,,,,,,,,
,522,3,4,Ofir,2000,5,206,138,,68,2,2,7,4,2,2,1,-1,1,,,,,,,,,
,522,4,1,Ofir,2000,5,75,31,,44,2,2,7,4,2,2,1,1,10,,,,,,,,,
,522,4,2,Ofir,2000,5,75,31,,44,2,2,7,4,2,2,1,-1,10,,,,,,,,,
,172,,1,Osborne,2014,1,360,178,,182,2,2,7,3,3,2,1,0,1,ambiguity of pair,,,,,,,,
,172,,2,Osborne,2014,1,360,178,,182,2,2,7,3,3,2,1,1,1,ambiguity of pair,,,,,,,,
,172,,3,Osborne,2014,1,360,178,,182,2,2,7,3,3,2,1,1,1,ambiguity of pair,,,,,,,,
,172,,4,Osborne,2014,1,360,178,,182,2,2,7,3,3,2,1,0,1,ambiguity of pair,,,,,,,,
,524,,3,Oudejans,1997,3,12,6,,6,2,3,6,1,3,3,1,0,1,,,,,,,,,
,524,,4,Oudejans,1997,3,12,6,,6,2,3,9,1,3,3,1,0,1,,,,,,,,,
,524,,1,Oudejans,1997,3,12,6,,6,2,3,4,2,3,3,1,0,3,,,,,,,,,
,524,,2,Oudejans,1997,3,12,6,,6,2,3,9,2,3,3,1,0,1,,,,,,,,,
,525,,,Pachur,2007,3,141,20,,121,2,3,4,4,3,3,1,1,1,,,,,,,,,
,526,,,Page,2011,23,69,,,,2,2,3,1,2,3,1,1,2,eye movement patterns ,"surf or non surf lifeguards, gender, biased or non-biased condition",,,,,,,
,527,,2,Palmisano,2008,5,24,,,,2,2,2,1,3,3,0,0,1,,,,,,,,,
,527,,3,Palmisano,2008,5,24,,,,2,2,2,1,3,3,0,0,1,,,,,,,,,
,527,,4,Palmisano,2008,5,24,,,,2,2,2,1,3,3,0,1,1,,,,,,,,,
,527,,1,Palmisano,2008,5,24,,,,2,2,7,1,3,3,1,0,1,,,,,,,,,
,R172,,,PAPA,1990,2,173,,,,3,2,1,4,3,1,1,1,2,"pattern matching, pattern discrimination",,,,,,,,
,1268,,,Paradise,1999,2,532,102,252,178,2,2,2,3,3,2,1,0,3,,,,,,,,,
,1271,,1,Parker,2016,2,324,,,,2,2,7,4,3,2,1,0,1,,,,,,,,,
,1271,,2,Parker,2016,2,324,,,,2,2,7,4,3,2,1,0,1,,,,,,,,,
,1271,,3,Parker,2016,2,324,,,,2,2,7,4,3,2,1,0,1,,,,,,,,,
,1271,,4,Parker,2016,2,324,,,,2,2,7,4,3,2,1,0,1,,,,,,,,,
,176,,,Patel,2011,2,25,13,,12,2,2,1,4,2,2,1,0,1,,,,,,,,,
,529,1,1,Paull,1997,3,30,15,,15,2,3,9,1,3,3,0,1,9,,,,,,,,,
,529,1,2,Paull,1997,3,30,15,,15,2,3,7,1,3,3,0,1,9,,,,,,,,,
,529,2,1,Paull,1997,3,30,15,,15,2,3,4,1,3,3,0,0,9,type of ball,,,,,,,,
,530,,1,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,0,10,,,,,differences between groups based on speciality,,,,
,530,,2,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,0,10,,,,,differences between groups based on speciality,,,,
,530,,3,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,0,10,,,,,differences between groups based on speciality,,,,
,530,,4,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,0,10,,,,,differences between groups based on speciality,,,,
,530,,5,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,0,10,,,,,differences between groups based on speciality,,,,
,530,,6,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,530,,7,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,530,,8,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,530,,9,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,530,,10,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,530,,11,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,0,10,,,,,,,,,
,530,,12,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,0,10,,,,,,,,,
,530,,13,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,0,10,,,,,,,,,
,530,,14,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,530,,15,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,530,,16,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,530,,17,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,530,,18,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,530,,19,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,530,,20,Perrier,1999,2,74,,,,2,1,1,3,2,2,1,1,10,,,,,,,,,
,532,1,,Pesce,2007,3,48,24,,24,2,2,9,1,3,3,1,0,1,physical effort,,,,,,,,
,532,2,,Pesce,2007,3,48,24,,24,2,2,9,1,3,3,1,0,1,,,,,,,,,
,181,,1,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,2,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,3,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,4,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,5,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,6,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,7,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,8,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,9,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,10,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,11,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,12,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,,,,,,,,,,,
,181,,13,Pietrzyk,2012,2,18,9,,9,2,1,1,1,3,2,1,1,1,,,,,,,,,
,1281,,1,Piggott,2019,3,40,17,23,,3,2,6,1,3,3,1,1,10,,,,,,,,,
,1281,,2,Piggott,2019,3,40,17,23,,3,2,6,1,3,3,1,1,10,,,,,,,,,
,1281,,3,Piggott,2019,3,40,17,23,,3,2,6,1,3,3,1,0,10,,,,,,,,,
,533,,1,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,1,1,,,,,,,,,
,533,,2,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,1,1,,,,,,,,,
,533,,3,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,1,1,,,,,,,,,
,533,,4,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,1,1,,,,,,,,,
,533,,5,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,1,1,,,,,,,,,
,533,,6,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,1,1,,,,,,,,,
,533,,7,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,1,1,,,,,,,,,
,533,,8,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,1,1,,,,,,,,,
,533,,9,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,1,1,,,,,,,,,
,533,,10,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,1,1,,,,,,,,,
,533,,11,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,0,1,,,,,,,,,
,533,,12,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,0,1,,,,,,,,,
,533,,13,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,1,3,,,,,,,,,
,533,,14,Pinizzotto,1990,17,28,,,,2,2,2,3,3,1,1,0,3,,,,,,,,,
,182,,1,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,0,3,,,,,,,,,
,182,,2,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,0,3,,,,,,,,,
,182,,3,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,0,3,,,,,,,,,
,182,,4,Pirret,2015,2,46,16,,30,2,2,1,4,3,2,1,0,3,,,,,,,,,
